demand,demand_desc,major,major_desc,sub_major,sub_major_desc,minor,minor_desc,sub_minor,sub_minor_desc,net_payment
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,12,DR. YASHWANT SINGH PARMAR GOVERMENT MEDICAL COLLEGE  NAHAN [S00N],9640876.188833
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,13,DR. RADHAKRISHNAN GOVERNMENT MEDICAL COLLEGE HAMIRPUR [S00N],1516436.91286
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,14,PANDIT JAWAHAR LAL NEHRU GOVERNMENT MEDICAL COLLEGE CHAMBA [S00N],11903048.889489999
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,15,LAL BAHADUR SHASTRI GOVERNMENT MEDICAL COLLEGE & HOSPITAL AT NER CHOWK [S10N],38303691.302183
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,1,DIRECTION AND ADMINISTRATION,1,HEALTH SAFETY AND REGULATION [S00N],154122.107572
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,1,DIRECTION AND ADMINISTRATION,4,DRUGS ADMINISTRATION AND FOOD SAFETY [S00N],196372.975866
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,101,PREVENTION & CONTROL OF DISEASES,2,T.B. HOSPITAL [S00N],576153.42697
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,101,PREVENTION & CONTROL OF DISEASES,5,MENTAL HEALTH AND REHABILITATION HOSPITAL [S00N],1419712.611607
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,101,PREVENTION & CONTROL OF DISEASES,7,LEPROSY HOSPITAL [S00N],133952.8634543
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,101,PREVENTION & CONTROL OF DISEASES,8,TREATMENT OF GOITRE [S00N],30001.84615
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,101,PREVENTION & CONTROL OF DISEASES,21,NATIONAL AIDS CONTROL PROGRAMME [S00N],565748.4761999999
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,101,PREVENTION & CONTROL OF DISEASES,23,EXPENDITURE ON TRAUMA CENTRES [S10N],6600000
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,107,PUBLIC HEALTH LABORATORIES,1,EXPENDITURE ON PUBLIC HEALTH LABORATORY [S00N],1737644.872921
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,200,OTHER SYSTEMS,3,MUKHYA MANTRI TUBERCULOSIS PREVENTION SCHEME [S00N],20000000
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,200,OTHER SYSTEMS,5,MUKHYA MANTRI AASHIRWAD YOJNA [S00N],3773841
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,200,OTHER SYSTEMS,6,FREE MEDICINES [S00N],712522.2961
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,200,OTHER SYSTEMS,7,MUKHYA MANTRI CHIKITSA SAHAYATA KOSH [S00N],50000000
9,HEALTH AND FAMILY WELFARE,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],420500
9,HEALTH AND FAMILY WELFARE,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,5,MAINTENANCE OF THE DIRECTOR OF MEDICAL EDUCATION RESIDENTIAL BUILDINGS [S00N],246229.6667
9,HEALTH AND FAMILY WELFARE,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,10,REIMBURSEMENT OF MEDICAL EXPENSES OF FREEDOM FIGHTERS [S00N],10016.25926
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,1,URBAN HEALTH SERVICES,110,HOSPITAL & DISPENSARIES,1,URBAN HEALTH [S00N],17574473.68
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,1,URBAN HEALTH SERVICES,110,HOSPITAL & DISPENSARIES,3,DEVELOPMENT WORK UNDER DENTAL HEALTH SERVICES [S00N],1875444.429
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,2,RURAL HEALTH SERVICES,110,HOSPITALS & DISPENSARIES,1,RURAL HEALTH [S00N],8294650
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,101,AYURVEDA,1,AYURVEDA(CONSTRUCTION) [S00B],9102597.5
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,105,ALLOPATHY,1,MEDICAL COLLEGE [S20N],95828000
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,105,ALLOPATHY,3,DR. RAJENDRA PRASAD MEDICAL COLLEGE TANDA. [S00N],15880285.71
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,105,ALLOPATHY,5,CONSTRUCTION OF MEDICAL COLLEGE AT NAHAN [S10N],50909886.89
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,105,ALLOPATHY,6,CONSTRUCTION OF MEDICAL COLLEGE AT HAMIRPUR [S10N],106237981.13
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,105,ALLOPATHY,7,CONSTRUCTION OF MEDICAL COLLEGE AT CHAMBA [S10N],215553000
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,105,ALLOPATHY,8,CONSTRUCTION OF MEDICAL COLLEGE AT NER CHOWK [S00N],10708800.1818
9,HEALTH AND FAMILY WELFARE,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,105,ALLOPATHY,9,KIDNEY TRANSPLANT [S00N],40000000
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,2059,PUBLIC WORKS,80,GENERAL,1,DIRECTION AND ADMINISTRATION,1,DIRECTION [S00N],247116.905186
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,2059,PUBLIC WORKS,80,GENERAL,1,DIRECTION AND ADMINISTRATION,3,DESIGNS [S00N],128244.029984
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,2059,PUBLIC WORKS,80,GENERAL,1,DIRECTION AND ADMINISTRATION,4,ARCHITECTURE [S00N],295631.00719
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,2059,PUBLIC WORKS,80,GENERAL,53,MAINTENANCE AND REPAIRS,3,EXECUTION [S00N],386822.121115
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,2059,PUBLIC WORKS,80,GENERAL,53,MAINTENANCE AND REPAIRS,4,MAINTENANCE EXPENDITURE ON NON RESIDENTIAL BUILDINGS [S00N],10103.05495
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,2059,PUBLIC WORKS,80,GENERAL,53,MAINTENANCE AND REPAIRS,5,WORK CHARGED STAFF CONVERTED INTO REGULAR ESTABLISHMENT. [S00N],242189.364361
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],7245
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,2,OTHER MAINTENANCE EXPENDITURE - ROAD WORKS [S00N],13265.73243
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,5,PWD WORSHOP NAHAN FOUNDARY [S00N],84359.829669
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,7,WORK CHARGED STAFF CONVERTED INTO REGULAR ESTABLISHMENT-ROAD WORKS [S00N],530915.309999
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,9,ADMINISTRATIVE AND CONTIGENCY CHARGES OUT OF FUNDS RECEIVED FROM NATIONAL HIGHWAYS AUTHORITY OF INDIA [S00N],669368.017767
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,13,OTHER MAINTENANCE EXPENDITURE - MACHINERY & EQUIPMENT [S00N],7872.133333
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,14,OTHER MAINTENANCE EXPENDITURE - BRIDGES [S00N],6487.25
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,19,EXECUTION [S00N],594327.947717
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,21,WORK CHARGED STAFF CONVERTED INTO REGULAR ESTABLISHMENT -MACHINERY & EQUIPMENT [S00N],199548.604564
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,22,WORK CHARGED STAFF CONVERTED INTO REGULAR ESTABLISHMENT-BRIDGES [S00N],252651.749314
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,105,MAINTENANCE AND REPAIRS,23,WORK CHARGED STAFF CONVERTED INTO REGULAR ESTABLISHEMNT- ROAD WORKS [S00N],301385.80494
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,80,GENERAL,1,DIRECTION & ADMINISTRATION,1,DIRECTION AND SUPERVISION [S00N],448255.76299
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,3054,ROADS AND  BRIDGES,80,GENERAL,1,DIRECTION & ADMINISTRATION,5,ARCHITECT [S00N],548828.8080749001
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,5054,CAPITAL  OUTLAY ON ROADS & BRI,4,DISTRICT & OTHER ROADS,337,ROAD WORKS,9,PROGRAMME FUND & ADMINISTRATIVE EXPENSES FUND UNDER PRADHAN MANTRI GRAMIN SADAK YOJNA (PMGSY) WORKS [S10N],774442857.1
10,PUBLIC WORKS – ROADS BRIDGES AND BUILDINGS,5054,CAPITAL  OUTLAY ON ROADS & BRI,4,DISTRICT & OTHER ROADS,337,ROAD WORKS,21,WORLD BANK STATE ROADS [S00N],50000000
11,AGRICULTURE,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],222600.8
11,AGRICULTURE,2407,PLANTATIONS,1,TEA,800,OTHER EXPENDITURE,1,TEA DEVELOPMENT IN H.P. [S00N],212007.238881
11,AGRICULTURE,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,4,RESEARCH,2,G.I.A. TO H.P.K.V.V. FOR RESEARCH [S00N],160225000
11,AGRICULTURE,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,277,EDUCATION,1,G.I.A. TO H.P. AGRI. UNIVERSITY FOR EDU- CATION [S00N],67133333.33
11,AGRICULTURE,2435,OTHER AGRICULTURAL PROGRAMMES,1,MARKETING & QUALIITY CONTROL,190,ASSISTANCE TO PUBLIC SECTOR & OTHER UNDERTAKINGS,1,GRANT TO MARKETING BOARD FOR CONSTRUCTION OF MARKETING YARDS [S00N],60900000
11,AGRICULTURE,2810,NEW AND RENEWABLE ENERGY,1,BIO ENERGY,103,BIOMASS,1,INSTALLATION OF GOBAR GAS PLANT [S00N],194961.403265
12,HORTICULTURE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,14,MAINT EXP. OF HORTY. DEPARTMENT. [S00N],79265.18182
12,HORTICULTURE,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],124745
12,HORTICULTURE,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,4,RESEARCH,3,GRANT IN AID TO DR. Y.S. PARMAR UNIVERSITY OF HORTICULTURE AND FORESTRY [S00N],272233333.3
13,IRRIGATION WATER SUPPLY AND SANITATION,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,1,DIRECTION AND ADMINISTRATION,1,DIRECTION [S00NM],241300.470613
13,IRRIGATION WATER SUPPLY AND SANITATION,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,1,DIRECTION AND ADMINISTRATION,2,EXECUTION [S00NM],253765.350524
13,IRRIGATION WATER SUPPLY AND SANITATION,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,5,SURVEY AND INVESTIGATION,1,SURVEY AND INVESTIGATION UNIT [S00NM],150909.620876
13,IRRIGATION WATER SUPPLY AND SANITATION,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,101,URBAN WATER SUPPLY PROGRAMME,2,MAINTENANCE & REPAIRS OF URBAN WATER SUPPLY SCHEMES IN VARIOUS DISTRICTS [S00N],383421.406893
13,IRRIGATION WATER SUPPLY AND SANITATION,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,101,URBAN WATER SUPPLY PROGRAMME,5,EXPENDITURE ON MATERIAL & DAILY WAGERS [S00N],11644.80769
13,IRRIGATION WATER SUPPLY AND SANITATION,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,102,RURAL WATER SUPPLY PROGRAMME,3,MAINT.& REPAIR OF RURAL WATER SPPLY SCH. [S00N],20764873.550865002
13,IRRIGATION WATER SUPPLY AND SANITATION,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,102,RURAL WATER SUPPLY PROGRAMME,13,EXPENDITURE ON MATERIAL & DAILY WAGERS WAGES [S00N],9988.867384
13,IRRIGATION WATER SUPPLY AND SANITATION,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,102,RURAL WATER SUPPLY PROGRAMME,14,NATIONAL RURAL DRINKING WATER PROGRAMME [S10N],23171750
13,IRRIGATION WATER SUPPLY AND SANITATION,2700,MAJOR IRRIGATION,1,Shahanahar Project (NC),1,Direction and Administration,1,EXPENDITURE ON ESTABLISHMENT [S00N],403743.77799800003
13,IRRIGATION WATER SUPPLY AND SANITATION,2700,MAJOR IRRIGATION,1,Shahanahar Project (NC),101,Maintenance & Repair,1,OTHER MAINTENANCE EXPENDITURE [S00N],9100
13,IRRIGATION WATER SUPPLY AND SANITATION,2701,MEDIUM IRRIGATION,11,Giri Bata Project(NC),1,Direction and Administration,1,EXPENDITURE ON ESTABLISHMENT [S00N],37111.533337
13,IRRIGATION WATER SUPPLY AND SANITATION,2701,MEDIUM IRRIGATION,12,Balh Valley Project(NC),1,Direction and Administration,1,EXPENDITURE ON ESTABLISHMENT [S00N],108015.41808
13,IRRIGATION WATER SUPPLY AND SANITATION,2701,MEDIUM IRRIGATION,13,Bhabour Sahib Project(NC),1,Direction and Administration,1,EXPENDITURE ON ESTABLISHMENT [S00N],69008.9619
13,IRRIGATION WATER SUPPLY AND SANITATION,2701,MEDIUM IRRIGATION,15,Changar Area Project (NC),1,Direction and Administration,1,EXPENDITURE ON ESTABLISHMENT [S00N],188638.174599
13,IRRIGATION WATER SUPPLY AND SANITATION,2701,MEDIUM IRRIGATION,15,Changar Area Project (NC),101,Maintenance and Repair,1,OTHER MAINTENANCE EXPENDITURE [S00N],13468.83333
13,IRRIGATION WATER SUPPLY AND SANITATION,2701,MEDIUM IRRIGATION,16,F.I.S. Sidhata (N.C.),1,Direction and Administration,1,EXPENDITURE ON ESTABLISHMENT [S00N],281245.353664
13,IRRIGATION WATER SUPPLY AND SANITATION,2702,MINOR IRRIGATION,80,GENERAL,1,DIRECTION & ADMINISTRATION,1,EXPENDITURE ON ESTABLISHMENT [S00N],4324339.335319
13,IRRIGATION WATER SUPPLY AND SANITATION,2702,MINOR IRRIGATION,80,GENERAL,1,DIRECTION & ADMINISTRATION,2,WORK CHARGE STAFF CONVERTED INTO REGULAR ESTABLISHMENTS [S00N],477016.957497
13,IRRIGATION WATER SUPPLY AND SANITATION,2702,MINOR IRRIGATION,80,GENERAL,1,DIRECTION & ADMINISTRATION,7,EXPENDITURE ON MATERIAL AND DAILY PAID STAFF [S00N],10872.341770000001
13,IRRIGATION WATER SUPPLY AND SANITATION,2711,FLOOD CONTROL & DRAINAGE,1,FLOOD CONTROL,1,DIRECTION & ADMINISTRATION,1,DIRECTION [S00N],254989.50655400002
13,IRRIGATION WATER SUPPLY AND SANITATION,2711,FLOOD CONTROL & DRAINAGE,1,FLOOD CONTROL,800,OTHER EXPENDITURE,2,PERVENTIVE MAINTENANCE OF SWAN PROJECT. [S00N],13636.66667
14,ANIMAL HUSBANDARY DAIRY DEVELOPMENT AND FISHRIES,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],94960.11111
14,ANIMAL HUSBANDARY DAIRY DEVELOPMENT AND FISHRIES,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,3,OTHER MAINTENANCE EXPENDITURE FISHERIES DEPARTMENT [S00N],379000
15,PLANNING AND BACKWARD AREA SUB-PLAN,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,101,HEALTH SUB CENTRES,1,HEALTH SUB CENTRE [S00B],600625.4153870001
15,PLANNING AND BACKWARD AREA SUB-PLAN,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,103,PRIMARY HEALTH CENTRES,1,PRIMARY HEALTH CENTRES [S00B],390749.790251
15,PLANNING AND BACKWARD AREA SUB-PLAN,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,104,COMMUNITY HEALTH CENTRES,1,COMMUNITY HEALTH CENTRES [S00B],153998.282719
15,PLANNING AND BACKWARD AREA SUB-PLAN,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,110,HOSPITALS AND DISPENSARIES,1,RURAL HEALTH [S00B],30989.33333
15,PLANNING AND BACKWARD AREA SUB-PLAN,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,800,OTHER EXPENDITURE,4,PURCHASE OF ANTI T.B. DRUGS [S00B],19655.5
15,PLANNING AND BACKWARD AREA SUB-PLAN,2210,MEDICAL AND PUBLIC HEALTH,4,RURAL HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,101,AYURVEDA,2,AYURVEDIC DISPENSARY [S00B],4840563.412953
15,PLANNING AND BACKWARD AREA SUB-PLAN,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,101,PREVENTION & CONTROL OF DISEASES,1,ANTI MALARIA ORGANISATION [S00B],20536.83333
15,PLANNING AND BACKWARD AREA SUB-PLAN,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,101,PREVENTION & CONTROL OF DISEASES,13,MULTIPURPOSE WORKERS SCHEME (M.N.P.) [S00B],185779.237554
15,PLANNING AND BACKWARD AREA SUB-PLAN,4210,CAPITAL OUTLAY ON MEDICAL & PU,2,RURAL HEALTH SERVICES,103,PRIMARY HEALTH CENTRES,1,PRIMARY HEALTH CENTRE (CONSTRUCTION) [S00B],1957000
15,PLANNING AND BACKWARD AREA SUB-PLAN,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,101,AYURVEDA,1,AYURVEDA(CONSTRUCTION) [S00B],623833.3333
15,PLANNING AND BACKWARD AREA SUB-PLAN,4215,CAPITAL OUTLAY ON WATER SUPPLY,1,WATER SUPPLY,102,RURAL WATER SUPPLY,1,RURAL WATER SUPPLY SCHEMES IN VAR.DISTT. [S00B],4461592.593
15,PLANNING AND BACKWARD AREA SUB-PLAN,4406,CAPITAL OUTLAY ON FORESTRY AND,1,FORESTRY,800,OTHER EXPENDITURE,2,FORESTRY [S00B],1062157
15,PLANNING AND BACKWARD AREA SUB-PLAN,5002,CAPITAL OUTLAY ON INDIAN RAILW,1,CAPITAL BEARING DIVIDEND LIABILITY,120,NEW LINES (CONSTRUCTION),1,CONSTRUCTION OF RAILWAY LINES [S00N],150000000
15,PLANNING AND BACKWARD AREA SUB-PLAN,5054,CAPITAL  OUTLAY ON ROADS & BRI,4,DISTRICT & OTHER ROADS,800,OTHER EXPENDITURE,6,BACKWARD AREA ROADS [S00B],9312236.842
16,FOREST AND WILD LIFE,2406,FORESTRY AND WILD LIFE,1,FORESTRY,1,DIRECTION AND ADMINISTRATION,1,DIRECTORATE [S00N],320587.64629
16,FOREST AND WILD LIFE,2406,FORESTRY AND WILD LIFE,1,FORESTRY,1,DIRECTION AND ADMINISTRATION,2,CIRCLE/DIVISIONAL ESTABLISHMENT [S00N],7789816.32659
16,FOREST AND WILD LIFE,2406,FORESTRY AND WILD LIFE,1,FORESTRY,101,FOREST CONSERVATION  DEVELOPMENT AND REGENRATION,8,HIMACHAL PRADESH FOREST ECO-SYSTEM CLIMATE PROOFING PROJECT [S00N],191190.278119
16,FOREST AND WILD LIFE,2406,FORESTRY AND WILD LIFE,1,FORESTRY,101,FOREST CONSERVATION  DEVELOPMENT AND REGENRATION,10,HIMACHAL PRADESH FOREST ECOSYSTEM MANAGEMENT & LIVELIHOOD IMPROVEMENT PROJECT [S00N],270195.262866
16,FOREST AND WILD LIFE,2406,FORESTRY AND WILD LIFE,1,FORESTRY,102,SOCIAL AND FARM FORESTRY,35,MISSION ON AGRO-FORESTRY UNDER NATIONAL MISSION FOR SUSTAINABLE AGRICULTURE [S10N],9318.684211
16,FOREST AND WILD LIFE,2406,FORESTRY AND WILD LIFE,1,FORESTRY,102,SOCIAL AND FARM FORESTRY,37,INTEGRATED DEVELOPMENT PROJECT FOR SOURCE SUSTAINABILITY AND CLIMATE RESILIENT RAINFED AGRICULTURE [S00N],112150.620695
16,FOREST AND WILD LIFE,2406,FORESTRY AND WILD LIFE,1,FORESTRY,105,FOREST PRODUCE,5,ESTABLISHMENT OF SHUTTLE & BOBBIN FACT. [S00N],20000
16,FOREST AND WILD LIFE,2406,FORESTRY AND WILD LIFE,2,ENVIRONMENTAL FORESTRY AND WILD LIFE,110,WILD LIFE PRESERVATION,1,WILD LIFE [S00N],277285.995899
16,FOREST AND WILD LIFE,2406,FORESTRY AND WILD LIFE,2,ENVIRONMENTAL FORESTRY AND WILD LIFE,111,ZOOLOGICAL PARK,1,DEVELOPMENT OF HIMALAYAN ZOOLOGICAL PARK AND PHEASANTRIES. [S00N],125986.20378000001
18,INDUSTRIES MINERALS SUPPLIES AND INFORMATION TECHNOLOGY,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,16,MAINT. EXP. OF IND. DEPARTMENT [S00N],26658.03261
18,INDUSTRIES MINERALS SUPPLIES AND INFORMATION TECHNOLOGY,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],322000
18,INDUSTRIES MINERALS SUPPLIES AND INFORMATION TECHNOLOGY,2852,INDUSTRIES,80,GENERAL,1,DIRECTION & ADMINISTRATION,1,DIRECTORATE [S00N],1754165.62644
18,INDUSTRIES MINERALS SUPPLIES AND INFORMATION TECHNOLOGY,2852,INDUSTRIES,80,GENERAL,102,INDUSTRIAL PRODUCTIVITY,1,DEVELOPMENT OF INDUSTRIAL AREAS AND PROMOTION SCHEMES [S00N],27867560.263215
18,INDUSTRIES MINERALS SUPPLIES AND INFORMATION TECHNOLOGY,2852,INDUSTRIES,80,GENERAL,800,OTHER EXPENDITURE,1,ARTS AND PRODUCT EXHIBITIONS [S00N],423317.38825
18,INDUSTRIES MINERALS SUPPLIES AND INFORMATION TECHNOLOGY,2852,INDUSTRIES,80,GENERAL,800,OTHER EXPENDITURE,2,INVESTMENT PROMOTION SCHEME [S00N],960818.2
18,INDUSTRIES MINERALS SUPPLIES AND INFORMATION TECHNOLOGY,2853,NON-FERROUS MINING & METALLURG,2,REGULATION AND DEVELOPMENT OF MINES,102,MINERAL EXPLORATION,1,MINERALS EXPLORATION STAFF & OTHER ACTI. [S00N],797001.378039
18,INDUSTRIES MINERALS SUPPLIES AND INFORMATION TECHNOLOGY,4059,CAPITAL OUTLAY ON PUBLIC WORKS,60,OTHER BUILDINGS,51,CONSTRUCTION,1,INDUSTRIES [S00N],430564.8
18,INDUSTRIES MINERALS SUPPLIES AND INFORMATION TECHNOLOGY,6885,OTHER LOANS TO INDUSTRIES AND,1,LOAN TO INDUSTRIAL FINANCIAL INSTITUTIONS,190,LOANS TO PUBLIC SECTOR & OTHER UNDERTAKINGS,1,LOAN TO H.P. STATE FINANCIAL CORPORARION [S00N],20485500
19,SOCIAL JUSTICE AND EMPOWERMENT,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,9,MAINT. EXP. OF SOCIAL & WOMEN WELFARE [S00N],223333.3333
19,SOCIAL JUSTICE AND EMPOWERMENT,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,77,MAINTENANCE OF WOMEN AND CHILD DEVELOPMENT DEPARTMENT OFFICE BUILDINGS [S00N],20000000
